"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,Navigation,"Sticker taps","Link clicks"
18045694430370099,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Dinner at Gallagher’s!",5,"09/28/2025 18:39",https://instagram.com/stories/atu_business/3732007184512059532,"IG story",,Lifetime,342,264,3,0,,0,281,,
17863042554472959,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Quick bit of shopping before our dinner reservations.",5,"09/28/2025 15:27",https://instagram.com/stories/atu_business/3731910752765600391,"IG story",,Lifetime,369,265,5,0,,0,308,,
18405506719191207,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/28/2025 10:01",https://instagram.com/stories/atu_business/3731909179045965832,"IG story",,Lifetime,324,254,9,0,1,0,265,,
18080402651076464,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/28/2025 08:45",https://instagram.com/stories/atu_business/3731708428952637318,"IG story",,Lifetime,378,277,6,0,,0,337,,
18238746988288200,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Quick outfit change then onto the shuttle to our hotel.",0,"09/28/2025 08:05",https://instagram.com/stories/atu_business/3731688308062623066,"IG story",,Lifetime,389,293,4,0,1,0,340,,
18084840584305456,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Only the necessities!",5,"09/28/2025 03:41",https://instagram.com/stories/atu_business/3731555532906815890,"IG story",,Lifetime,390,283,3,0,1,0,347,,
17969202530957945,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Left at 3:30am and now waiting for our flight. @mrsmitchymoo 
@nikki_victory",0,"09/28/2025 03:37",https://instagram.com/stories/atu_business/3731553629456164159,"IG story",,Lifetime,634,417,3,0,,0,346,26,
18073054330923726,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","All packed up for New York! 12 hours til takeoff!",0,"09/27/2025 15:42",https://instagram.com/stories/atu_business/3731193721665692624,"IG story",,Lifetime,480,331,7,1,5,0,382,,
18083219582491539,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Glitter buttons 😍😍",3,"09/27/2025 14:58",,"IG story",,Lifetime,374,302,3,0,2,0,312,,
18528675976021084,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/27/2025 14:36",,"IG story",,Lifetime,376,307,3,0,,0,356,,
17986155536889276,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Family swagged out💛💚 @rosietheribeter",0,"09/27/2025 14:26",https://instagram.com/stories/atu_business/3731155093980097432,"IG story",,Lifetime,438,340,4,0,,0,348,7,
17862338886481687,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","FAMILY DAY With DIPPIN DOTS",8,"09/27/2025 13:51",,"IG story",,Lifetime,384,321,5,0,,0,340,,
18533660833016433,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","📍Williamson lawn!!",0,"09/27/2025 13:47",,"IG story",,Lifetime,416,340,4,0,,0,395,,
18332643154235337,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","dippin’ dots in front of williamson while supplies last!",0,"09/27/2025 13:02",,"IG story",,Lifetime,465,371,8,0,,0,395,,
18055440320537383,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/26/2025 12:46",,"IG story",,Lifetime,337,257,1,0,1,0,301,4,
18098249758733908,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Here until 5pm! 📍energy center FREE HEADSHOTS!!",0,"09/26/2025 12:26",,"IG story",,Lifetime,343,264,1,1,,0,314,,
18089922772837998,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Tailgate with us tomorrow!!!🏈 free dipin’ dots",16,"09/26/2025 10:59",,"IG story",,Lifetime,318,238,1,0,,0,297,,
17949181647033969,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/26/2025 10:43",,"IG story",,Lifetime,342,243,3,2,,0,310,,
18152732086394802,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/26/2025 10:22",,"IG story",,Lifetime,347,248,3,0,,0,322,,
18180020296337703,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Beach Bash
Sept. 30 @5pm  1 item = 3 throws Give back to our community! Remeber to bring non-perishable items, pet supplies, or personal hygiene!",0,"09/26/2025 09:19",,"IG story",,Lifetime,1115,651,1,0,,1,342,,
18017781647716493,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/26/2025 09:05",,"IG story",,Lifetime,1106,674,4,4,,0,333,,
18521445595037665,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/26/2025 07:32",https://instagram.com/stories/atu_business/3730222163681969896,"IG story",,Lifetime,350,258,1,0,2,0,323,,
18060385613123694,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/26/2025 07:29",https://instagram.com/stories/atu_business/3730220551206981194,"IG story",,Lifetime,361,267,4,2,1,0,337,,
17913999084067694,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/25/2025 11:50",,"IG story",,Lifetime,430,313,3,0,3,0,333,,
18113382322536709,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,6,"09/25/2025 09:35",,"IG story",,Lifetime,485,354,2,0,,0,337,4,
18139387822427665,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","ATU lore:
Rumor has it that touching Mr. Hindsman’s nose brings you luck on exams",0,"09/25/2025 09:34",,"IG story",,Lifetime,3978,2545,6,1,1,0,387,,
17892357684342288,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/24/2025 10:38",,"IG story",,Lifetime,324,259,3,0,,0,303,,
18050694329313417,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","NYC APPLICATIOS ARE OPEN!! For more information message jbrock15@atu.edu or abell@atu.edu",0,"09/24/2025 10:20",,"IG story",,Lifetime,362,261,3,0,2,1,333,,
18076623365093823,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","New York Experience Interest meeting is happening now! RTH 138 - Free pizza!",0,"09/24/2025 10:03",,"IG story",,Lifetime,360,262,4,0,,0,326,,
17995229036685168,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","This is your sign to come to the NYC interest meeting today Lunch provided 🍕",0,"09/24/2025 07:49",,"IG story",,Lifetime,342,259,4,0,,0,323,,
18079715666475015,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",TODAY!!,15,"09/24/2025 07:26",,"IG story",,Lifetime,337,258,2,1,,1,324,,
17931201014980220,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/24/2025 06:54",,"IG story",,Lifetime,350,259,2,2,1,0,306,,
18056537597565139,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Thanks for joining
The Conversation!",0,"09/23/2025 17:16",,"IG story",,Lifetime,630,419,2,1,,0,442,,
18051377285283319,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Rothwell 132!",0,"09/23/2025 14:48",,"IG story",,Lifetime,503,362,1,0,3,0,441,,
18423202375096187,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/22/2025 11:44",,"IG story",,Lifetime,2352,1573,4,0,1,0,364,,
18068910068182825,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Find details of the NYC interest meeting here!",15,"09/22/2025 11:14",,"IG story",,Lifetime,391,302,3,0,1,1,356,,
18529988236037069,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Go support @atu_els 

All proceeds go toward 
London Elementary Drive!",0,"09/22/2025 07:18",,"IG story",,Lifetime,544,375,7,0,1,0,385,16,
17940050106066461,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/19/2025 14:02",,"IG story",,Lifetime,200,157,1,0,,0,179,,
18294320047270006,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/18/2025 16:35",,"IG story",,Lifetime,213,182,2,0,,0,196,,
18082355918489100,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/18/2025 12:42",,"IG story",,Lifetime,259,200,1,0,,0,202,,
18062280839582462,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/18/2025 12:08",,"IG story",,Lifetime,260,209,2,0,,0,240,,
18039203009463386,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/18/2025 12:06",,"IG story",,Lifetime,267,215,3,0,,0,237,,
17856141351530576,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/18/2025 08:17",,"IG story",,Lifetime,272,218,2,0,,0,246,2,
18057062207412468,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/18/2025 08:01",,"IG story",,Lifetime,318,227,3,0,,0,277,,
18125921581479858,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","College Fair",15,"09/18/2025 07:58",,"IG story",,Lifetime,2291,1420,4,0,1,0,277,2,
18080130568788483,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","COBED hard at work speaking to hundreds of students today!",5,"09/18/2025 07:50",,"IG story",,Lifetime,283,232,3,0,,0,208,,
18068273210185284,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Hello from the College Fair📚",5,"09/18/2025 07:45",,"IG story",,Lifetime,296,234,2,0,,0,188,,
18056072732625767,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Come see us at the ATU College Fair this morning! We’re next to the entrance!",15,"09/18/2025 06:44",https://instagram.com/stories/atu_business/3724399520307287378,"IG story",,Lifetime,305,239,6,0,1,0,285,,
18415818883106155,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/17/2025 18:00",,"IG story",,Lifetime,285,220,1,0,,0,255,,
18000317042814515,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/17/2025 12:33",,"IG story",,Lifetime,308,227,2,0,1,0,232,,
17846001108553797,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/17/2025 11:33",,"IG story",,Lifetime,344,242,1,0,,0,299,7,
18079230640799751,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/17/2025 10:48",,"IG story",,Lifetime,374,259,4,1,,0,347,,
18083883637911637,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","What a success! Next Wednesday is the NYC trip interest meeting! 📅 Don’t miss out!",0,"09/17/2025 10:48",,"IG story",,Lifetime,365,261,4,0,,0,330,,
17957471570996335,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Happening now! Connect with Russellville Insurance Agency",4,"09/17/2025 10:02",,"IG story",,Lifetime,370,268,2,0,,0,255,,
17934964602083774,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/17/2025 09:44",,"IG story",,Lifetime,370,280,2,0,2,0,333,,
18074399369033993,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Undeclared event is in full swing! Stop by Rothwell 138! We’ll be here until 7PM!",15,"09/16/2025 16:44",,"IG story",,Lifetime,514,372,5,0,1,0,471,,
18422195851099223,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Rothwell 138
6 PM
TONIGHT",0,"09/16/2025 13:11",,"IG story",,Lifetime,1152,710,3,1,2,0,459,,
18312090508240048,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","📍chambers cafeteria 📍baz",0,"09/16/2025 08:09",,"IG story",,Lifetime,479,350,2,0,1,0,451,,
18076875692051019,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Hiding some Golden Tickets 🤩",0,"09/16/2025 08:01",,"IG story",,Lifetime,451,356,6,0,1,0,416,,
17903102631123851,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/15/2025 17:53",,"IG story",,Lifetime,336,270,5,0,,0,310,,
17859413631493050,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/15/2025 12:43",,"IG story",,Lifetime,317,240,2,0,3,0,230,,
18093429874736769,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/15/2025 11:23",,"IG story",,Lifetime,2858,1730,0,0,1,0,262,,
18056922593160644,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@go2atu  Heck Yeah Tech Yeah! Heck Yeah Tech Yeah! @go2atu  @arkansastech",15,"09/14/2025 11:21",,"IG story",,Lifetime,282,219,3,0,3,0,245,,
18075096847856708,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/12/2025 07:43",,"IG story",,Lifetime,220,191,1,0,,0,206,,
18158798824377584,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/11/2025 17:57",,"IG story",,Lifetime,343,256,0,0,,0,313,,
17918531211168853,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/11/2025 17:54",,"IG story",,Lifetime,330,261,1,0,,0,318,,
18043745231346208,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Open to all students 🙂‍↕️ Thought this event was great? Just wait until our next epic event: BEACH BASH! ☀️🏖️",0,"09/11/2025 17:52",,"IG story",,Lifetime,355,264,2,0,,0,325,,
17857498692504639,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","And of course shoutout to the prize winners🎁",0,"09/11/2025 16:54",,"IG story",,Lifetime,387,268,2,0,,0,340,,
18309979792170511,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","The t-shirt were so nice 😍",0,"09/11/2025 16:37",,"IG story",,Lifetime,379,267,6,2,,0,350,,
18089671921796776,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Food + student Q&A session",0,"09/11/2025 16:34",,"IG story",,Lifetime,365,268,2,3,,0,345,,
18055251578402465,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Mastering conversation skills 🧑‍🏫",6,"09/11/2025 15:01",,"IG story",,Lifetime,344,262,1,0,2,0,284,,
17970233825947719,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Handing out Business Bucks 🤑 When the speaker makes it fun 👏",0,"09/11/2025 14:42",,"IG story",,Lifetime,339,262,2,0,,0,315,,
17894049687302002,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","It’s time for Project Lead! We’re so excited to present our speaker!",5,"09/11/2025 14:25",,"IG story",,Lifetime,349,268,5,0,1,0,270,,
18078588247975656,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,8,"09/11/2025 07:38",,"IG story",,Lifetime,345,249,3,0,,0,271,,
18124492828488445,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/11/2025 06:20",,"IG story",,Lifetime,338,272,3,0,4,0,261,,
18085836505845403,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Thank you for joining us! See y’all next Wednesday for our next Career Connection!",0,"09/10/2025 10:25",,"IG story",,Lifetime,375,314,2,0,1,0,357,,
18134460844451714,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Learning all about Uniti’s mission and summer internships",0,"09/10/2025 10:23",,"IG story",,Lifetime,392,319,3,0,,0,376,,
18190945390319538,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Starting in a couple minutes!!",0,"09/10/2025 09:59",,"IG story",,Lifetime,404,323,4,0,,0,374,,
18318795829240288,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/10/2025 08:29",,"IG story",,Lifetime,424,331,3,1,,0,373,,
18096310978655477,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/09/2025 13:48",,"IG story",,Lifetime,328,256,2,0,2,0,280,,
18084145024914764,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Learned all about getting Masters degree at ATU! Including how to get your Masters in half the time😲",0,"09/09/2025 09:53",,"IG story",,Lifetime,344,249,3,2,1,0,319,,1
18038041955688818,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@atugradcollege  Enjoying La Huerta while learning about Graduate degrees!",4,"09/09/2025 09:41",,"IG story",,Lifetime,445,295,2,0,,0,217,6,
18071111798131162,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Learn more about Uniti while enjoying some free lunch First career connection is TOMORROW!",0,"09/09/2025 09:09",,"IG story",,Lifetime,318,249,1,0,,0,287,,
18002669939644244,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/08/2025 13:17",,"IG story",,Lifetime,238,185,1,0,,0,217,,
18090337318766218,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/08/2025 12:35",,"IG story",,Lifetime,221,179,0,0,,0,184,,
17930762601008204,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/08/2025 11:10",,"IG story",,Lifetime,223,177,0,1,,0,216,,
17892366432335472,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Open to any undeclared major and those interested in a Business degree! Join us on Sept. 16 to explore the majors we have to offer!",0,"09/08/2025 11:09",,"IG story",,Lifetime,436,287,1,0,,1,216,,
18078108380477830,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/08/2025 09:48",,"IG story",,Lifetime,244,183,1,0,1,0,228,,
17863882881462303,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/08/2025 07:41",,"IG story",,Lifetime,276,210,1,0,,0,252,,
18151084291359754,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Look at our Business and Ag students 🤩📸",15,"09/08/2025 07:39",,"IG story",,Lifetime,272,215,6,0,3,0,238,,
17990071652839801,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/05/2025 10:20",,"IG story",,Lifetime,213,176,2,0,,0,194,,
18085009438843242,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"09/04/2025 16:04",,"IG story",,Lifetime,297,236,3,0,,1,248,,
18077077385003782,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/04/2025 10:10",https://instagram.com/stories/atu_business/3714356845541663332,"IG story",,Lifetime,318,256,2,0,,0,285,4,
17908504449227206,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/04/2025 09:32",https://instagram.com/stories/atu_business/3714337593568885874,"IG story",,Lifetime,330,253,2,0,,0,300,,
18069940966934787,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,3,"09/04/2025 09:13",https://instagram.com/stories/atu_business/3714327850544637148,"IG story",,Lifetime,326,253,1,0,,0,223,2,
18057105095436196,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Class field trip to the gumball machine",5,"09/04/2025 08:33",https://instagram.com/stories/atu_business/3714307962245574487,"IG story",,Lifetime,338,258,2,0,1,0,265,,
18381467911133238,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/04/2025 08:13",https://instagram.com/stories/atu_business/3714297483959854602,"IG story",,Lifetime,333,262,2,0,,0,311,,
18041579954384606,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/04/2025 08:12",https://instagram.com/stories/atu_business/3714297128828094515,"IG story",,Lifetime,328,264,3,0,,0,306,,
18106168951571470,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",@gobrightspeed,0,"09/04/2025 08:11",https://instagram.com/stories/atu_business/3714296523548111660,"IG story",,Lifetime,351,269,3,1,,0,314,2,
17856401757507801,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","We have a gift card winner!!",0,"09/04/2025 07:45",https://instagram.com/stories/atu_business/3714283391551358788,"IG story",,Lifetime,608,420,3,0,,0,307,,
17846074419559517,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Some may even have have gift cards 👀 @gobrightspeed",8,"09/04/2025 07:41",https://instagram.com/stories/atu_business/3714281401068895672,"IG story",,Lifetime,348,278,3,0,,0,218,,
18054775283573746,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Everyone’s a winner! There’s different prizes in each “gumball”",8,"09/04/2025 07:36",https://instagram.com/stories/atu_business/3714278905726456497,"IG story",,Lifetime,378,283,1,0,,0,294,,
18124972993471310,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@gobrightspeed is here!! Take your turn!",7,"09/04/2025 07:26",https://instagram.com/stories/atu_business/3714274253328979675,"IG story",,Lifetime,522,375,2,6,,0,263,10,
18425599786097798,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"09/03/2025 13:26",,"IG story",,Lifetime,356,271,1,0,,0,273,,
18050331521281340,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Trust me, you won’t want to miss out on the cool freebies 👀😉",0,"09/03/2025 10:41",,"IG story",,Lifetime,397,284,2,0,3,0,378,,
18075400463073183,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","We have some friends from Brightspeed coming tomorrow!! 🗓️Tomorrow, Sept. 4
🕑9am - 12pm
📍South Rothwell Lawn",0,"09/03/2025 10:36",,"IG story",,Lifetime,421,287,4,0,,0,383,,
17987928887846358,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@clark.jenkins19  @atucareercloset",2,"09/03/2025 08:00",,"IG story",,Lifetime,1628,940,1,0,1,0,303,31,
18369417478197823,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,20,"09/03/2025 07:26",,"IG story",,Lifetime,452,331,2,2,,0,358,,
18077825182800100,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Doing some shopping 
 Everyone is looking fly🤩",11,"09/03/2025 07:19",,"IG story",,Lifetime,473,340,3,1,1,0,366,,
18054859730533507,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"09/02/2025 16:56",,"IG story",,Lifetime,444,310,4,0,4,0,386,2,
18054643982404114,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"08/31/2025 09:55",,"IG story",,Lifetime,443,337,1,0,,0,425,,
18047860088313523,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/31/2025 09:51",,"IG story",,Lifetime,469,378,6,0,,0,402,,
17923845750108561,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"08/28/2025 17:25",,"IG story",,Lifetime,314,206,1,0,,0,277,,
18064604066253012,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,8,"08/28/2025 17:11",,"IG story",,Lifetime,310,230,2,0,,0,261,,
18520584343055974,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","New bucks printed 👀 #undeclared Can you guess what they’re for?",5,"08/28/2025 10:25",,"IG story",,Lifetime,454,305,4,0,5,0,354,,
17918202555154273,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Will the founding fathers of “Pencilvania” please stand up 😂💀",0,"08/27/2025 12:21",,"IG story",,Lifetime,401,295,4,0,,1,351,,
18073407122037552,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","If anyone has lost a reusable bag in Rothwell, please message us!",5,"08/27/2025 11:34",,"IG story",,Lifetime,369,278,0,0,1,0,332,,
17860389756482754,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/27/2025 09:18",,"IG story",,Lifetime,360,264,1,0,,0,325,,
17990507372834404,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/27/2025 09:11",,"IG story",,Lifetime,361,260,2,0,,0,335,18,
18089843743686120,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/27/2025 09:11",,"IG story",,Lifetime,352,276,1,0,2,0,320,6,
18289731616267513,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","TAYLOR SWIFT IS ENGAGED!!!!!!!!!!!!!",10,"08/26/2025 10:20",,"IG story",,Lifetime,348,245,14,1,2,2,315,,
18091939489669641,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"08/25/2025 12:34",,"IG story",,Lifetime,287,214,3,0,,0,256,14,
18086774707871246,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","New board game added to the student lounge! Influencers in the Wild 🤩 room 314",0,"08/25/2025 07:19",,"IG story",,Lifetime,318,258,2,0,,0,288,,
18012785693787617,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,4,"08/24/2025 11:51",,"IG story",,Lifetime,283,231,3,0,,1,246,,
18408859090119709,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/23/2025 07:59",,"IG story",,Lifetime,798,538,0,1,3,0,278,,
17992994951681220,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"08/22/2025 12:53",,"IG story",,Lifetime,314,216,1,3,1,0,257,,
18085964365669569,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/22/2025 11:06",,"IG story",,Lifetime,282,220,2,0,,0,250,,
17913206457057148,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"08/22/2025 08:30",,"IG story",,Lifetime,238,189,2,2,1,0,219,,
18038561516424075,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"08/22/2025 07:08",,"IG story",,Lifetime,245,203,2,0,1,0,199,,
18117368611496589,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Last first day 🥺",15,"08/21/2025 06:45",,"IG story",,Lifetime,340,256,5,0,1,1,306,,
17885806065225261,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Our backpack giveaway winners!! @landrypearl3  @dawson.griffinn",0,"08/20/2025 12:02",https://instagram.com/stories/atu_business/3703541436005176664,"IG story",,Lifetime,1232,798,6,0,,0,328,49,
18054297872530022,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/20/2025 11:15",https://instagram.com/stories/atu_business/3703517645916959635,"IG story",,Lifetime,345,255,4,0,1,0,308,6,
18114673318512864,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Our freshman orientation winner! Congratulations ✨",0,"08/20/2025 10:29",,"IG story",,Lifetime,310,235,2,0,,0,289,,
17873929191307704,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","First day of College",0,"08/20/2025 09:40",https://instagram.com/stories/atu_business/3703470049600054338,"IG story",,Lifetime,307,222,5,0,1,2,263,,
18016487261583503,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","I spy…",4,"08/20/2025 09:18",,"IG story",,Lifetime,261,215,1,0,,0,224,,
18076019579296329,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","GOOD LUCK!",2,"08/20/2025 09:15",,"IG story",,Lifetime,260,218,1,0,,0,172,,
18383257831124330,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","WE’RE HIDING SOME BUSINESS BUCKS TODAY! HAPPY FIRST DAY OF CLASSES",8,"08/20/2025 09:07",,"IG story",,Lifetime,280,221,2,0,,0,259,,
17942170026047537,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"08/20/2025 07:46",https://instagram.com/stories/atu_business/3703412676807313039,"IG story",,Lifetime,306,217,4,0,1,0,280,,
18075732040822029,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"08/20/2025 05:11",,"IG story",,Lifetime,296,226,3,0,2,0,231,,
18121363186487755,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/19/2025 15:12",https://instagram.com/stories/atu_business/3702912270897302561,"IG story",,Lifetime,313,235,3,0,,0,295,3,
18092310298677600,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Congrats to our North Face giveaway winners! @landrypearl3 
@dawson.griffinn",0,"08/19/2025 14:04",,"IG story",,Lifetime,401,225,3,0,4,0,309,171,
17917836771152357,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/19/2025 13:10",,"IG story",,Lifetime,277,214,6,1,,0,253,,
18061075712065014,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"08/19/2025 12:39",,"IG story",,Lifetime,278,207,1,0,1,0,256,,
